,id,read_rate,from_domain_hash,Domain_extension,day,campaign_size,unique_user_cnt,avg_domain_read_rate,avg_domain_inbox_rate,avg_user_avg_read_rate,avg_user_domain_avg_read_rate,mb_superuser,mb_engper,mb_supersub,mb_engsec,mb_inper,mb_insec,mb_unengsec,mb_idlesub,Discretized_Read_Rate
16979,16980,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Sun,52.0,52.0,0.19130118,0.687118735,0.027299632,0.053524750999999995,0.019230768999999998,0.153846154,0.326923077,0.288461538,0.0,0.115384615,0.096153846,0.0,1
16984,16985,0.066666667,d30663cb0bed60805ad3ae4ebbad217b,com,Sat,15.0,14.0,0.06157230599999999,0.232202866,0.021914972999999997,0.038888888999999996,0.0,0.4,0.0,0.2,0.0,0.26666666699999997,0.133333333,0.0,2
16985,16986,0.0,21f9e3c73417dc05c54aff76f74a9a68,com,Tues,18.0,18.0,0.0065792690000000004,0.008477369,0.055110962,0.0,0.0,0.333333333,0.38888888899999996,0.222222222,0.0,0.055555556,0.0,0.0,1
16987,16988,0.153846154,7a35b38262510f0cd0191e980684dfb0,com,Wed,13.0,13.0,0.053386345999999994,0.193153258,0.012737043,0.0,0.0,0.0,0.307692308,0.307692308,0.076923077,0.23076923100000002,0.076923077,0.0,4
17005,17006,0.0,4e3952afe12e51f0095f38ac0f5b4561,net,Mon,18.0,18.0,0.0054475159999999995,0.018167403000000002,0.030209065,0.0,0.055555556,0.111111111,0.166666667,0.27777777800000003,0.0,0.222222222,0.166666667,0.0,1
17008,17009,0.35714285700000004,7905d1c4e12c54933a44d19fcd5f9356,com,Tues,28.0,27.0,0.124551761,0.961180255,0.159214691,0.281348152,0.17857142899999998,0.321428571,0.214285714,0.14285714300000002,0.0,0.071428571,0.071428571,0.0,9
17018,17019,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Mon,24.0,24.0,0.19130118,0.687118735,0.011271682,0.008893986999999999,0.0,0.5,0.0,0.083333333,0.333333333,0.041666667000000004,0.041666667000000004,0.0,1
17022,17023,0.107142857,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,28.0,25.0,0.19130118,0.687118735,0.09064276,0.143120525,0.107142857,0.5,0.035714286,0.035714286,0.214285714,0.071428571,0.035714286,0.0,3
17025,17026,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sat,204.0,202.0,0.06157230599999999,0.232202866,0.012707617,0.00525916,0.024509804,0.225490196,0.20098039199999998,0.088235294,0.147058824,0.240196078,0.06862745099999999,0.004901961,1
17027,17028,0.0,984627b36cb13aedfae7734539d55178,com,Wed,36.0,1.0,0.084249738,0.916337133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17029,17030,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Sun,13.0,13.0,0.26360952,0.5492744979999999,0.0029551890000000004,0.007726648000000001,0.0,0.46153846200000004,0.0,0.076923077,0.153846154,0.076923077,0.23076923100000002,0.0,1
17030,17031,0.0,a847b22576d8152dfce301bc5c182f60,tw,Sat,12.0,12.0,0.013559776,0.7762290340000001,0.033903531,0.00462963,0.0,0.25,0.0,0.0,0.0,0.583333333,0.166666667,0.0,1
17035,17036,0.166666667,636ae4d78ec2b46248fc59ac1ad737df,com,Fri,12.0,11.0,0.047170067,0.9210837629999999,0.11605784699999999,0.125542434,0.083333333,0.25,0.0,0.083333333,0.0,0.5,0.083333333,0.0,5
17038,17039,0.448275862,f54db463750940e0e7f7630fe327845e,com,Wed,29.0,29.0,0.145559324,0.954745878,0.360955342,0.38230295799999997,0.46428571399999996,0.428571429,0.107142857,0.0,0.0,0.0,0.0,0.0,12
17041,17042,0.113636364,fa16258a704b53824171b0cea264b56c,com,Tues,44.0,37.0,0.079839146,0.923301193,0.072277893,0.09944708199999999,0.090909091,0.318181818,0.272727273,0.113636364,0.0,0.181818182,0.022727273,0.0,3
17044,17045,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sat,21.0,21.0,0.06157230599999999,0.232202866,0.002888072,7.5e-05,0.0,0.14285714300000002,0.333333333,0.14285714300000002,0.047619048,0.28571428600000004,0.047619048,0.0,1
17046,17047,0.081967213,f74d39fa044aa309eaea14b9f57fe79c,com,Sat,122.0,122.0,0.19130118,0.687118735,0.103965727,0.124156134,0.057377049000000006,0.393442623,0.401639344,0.106557377,0.0,0.016393443,0.016393443,0.008196721,3
17047,17048,0.111111111,653166773dc88127bd3afe0b6dfe5ea7,com,Fri,18.0,18.0,0.10629337900000001,0.9068445070000001,0.051573442000000004,0.084301375,0.055555556,0.111111111,0.444444444,0.222222222,0.0,0.166666667,0.0,0.0,3
17052,17053,0.043478261,d30663cb0bed60805ad3ae4ebbad217b,com,Fri,23.0,23.0,0.06157230599999999,0.232202866,0.02720308,0.02616222,0.043478261,0.260869565,0.043478261,0.043478261,0.130434783,0.39130434799999997,0.086956522,0.0,2
17058,17059,0.153846154,50cd1a9a183758039b0841aa738c3f0b,com,Sat,13.0,13.0,0.26360952,0.5492744979999999,0.063033781,0.058809312999999995,0.076923077,0.153846154,0.615384615,0.076923077,0.0,0.076923077,0.0,0.0,4
17071,17072,0.003745318,f74d39fa044aa309eaea14b9f57fe79c,com,Thurs,267.0,256.0,0.19130118,0.687118735,0.034089996000000004,0.01666422,0.033707865,0.138576779,0.179775281,0.131086142,0.014981273,0.277153558,0.220973783,0.003745318,1
17073,17074,0.0,2174b8f4d1179610379fd4fb1822b9ff,com,Thurs,75.0,74.0,0.006598712,0.009859723,0.043295677000000005,0.005666666999999999,0.026666667,0.226666667,0.4,0.18666666699999998,0.0,0.093333333,0.066666667,0.0,1
17075,17076,0.0,1339b732b01396e9b84c9b938912e648,com,Sun,21.0,21.0,0.010786822,0.012665817,0.051839570999999994,0.005602241,0.14285714300000002,0.095238095,0.14285714300000002,0.28571428600000004,0.047619048,0.23809523800000001,0.047619048,0.0,1
17084,17085,0.0,a255758a8f152772b366900f6a2c3c2f,com,Sun,24.0,24.0,0.085190238,0.26708929600000003,0.00155718,0.00045149599999999996,0.0,0.25,0.041666667000000004,0.041666667000000004,0.166666667,0.333333333,0.166666667,0.0,1
17089,17090,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Tues,25.0,25.0,0.06157230599999999,0.232202866,0.007133833000000001,0.000629779,0.0,0.36,0.2,0.04,0.04,0.24,0.12,0.0,1
17093,17094,0.148148148,86d0399a308ae0a71efbff96df087dc4,com,Mon,54.0,54.0,0.046684483,0.20985432,0.094483281,0.091578855,0.12962963,0.148148148,0.185185185,0.351851852,0.018518519,0.074074074,0.092592593,0.0,4
17094,17095,0.030128205,f74d39fa044aa309eaea14b9f57fe79c,com,Wed,1560.0,1082.0,0.19130118,0.687118735,0.032787644,0.030906588999999998,0.009615385,0.32435897399999997,0.101282051,0.20128205100000002,0.028205128,0.194230769,0.140384615,0.0006410259999999999,1
17107,17108,0.225,f74d39fa044aa309eaea14b9f57fe79c,com,Sun,80.0,41.0,0.19130118,0.687118735,0.192689318,0.282373527,0.1625,0.7125,0.0125,0.0375,0.0625,0.0125,0.0,0.0,6
17111,17112,0.064393939,f74d39fa044aa309eaea14b9f57fe79c,com,Sat,264.0,263.0,0.19130118,0.687118735,0.058885463,0.06483354599999999,0.041666667000000004,0.196969697,0.060606060999999996,0.14772727300000002,0.007575758,0.325757576,0.21969697,0.0,2
17112,17113,0.074074074,50cd1a9a183758039b0841aa738c3f0b,com,Sat,27.0,27.0,0.26360952,0.5492744979999999,0.092678613,0.07439158400000001,0.111111111,0.222222222,0.37037037,0.074074074,0.0,0.148148148,0.074074074,0.0,2
17121,17122,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Mon,19.0,19.0,0.19130118,0.687118735,0.021097788,0.025929626,0.0,0.473684211,0.0,0.0,0.526315789,0.0,0.0,0.0,1
17128,17129,0.0,ea5ddf3148ee6dad41c76e96cb00e1a9,com,Wed,11.0,11.0,0.21218786399999998,0.61564894,0.016049383,0.004261036,0.0,0.636363636,0.0,0.0,0.090909091,0.181818182,0.090909091,0.0,1
17148,17149,0.047619048,50cd1a9a183758039b0841aa738c3f0b,com,Tues,21.0,17.0,0.26360952,0.5492744979999999,0.047763428,0.059544087,0.047619048,0.857142857,0.095238095,0.0,0.0,0.0,0.0,0.0,2
17149,17150,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Sat,45.0,44.0,0.047170067,0.9210837629999999,0.026679009,0.014535923999999999,0.04444444400000001,0.111111111,0.066666667,0.04444444400000001,0.0,0.533333333,0.2,0.0,1
17152,17153,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,38.0,38.0,0.19130118,0.687118735,0.036300919,0.037152462000000004,0.026315789,0.447368421,0.0,0.0,0.5,0.026315789,0.0,0.0,1
17161,17162,0.0,441738815fa8f1671f7c7452a2a2b4bc,com,Sat,16.0,16.0,0.003623768,0.008669384,0.030407966,0.0,0.0,0.1875,0.25,0.25,0.0,0.25,0.0625,0.0,1
17165,17166,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sat,39.0,39.0,0.06157230599999999,0.232202866,0.014866913,0.001155116,0.0,0.256410256,0.307692308,0.076923077,0.076923077,0.153846154,0.128205128,0.0,1
17180,17181,0.051282050999999995,50c88fb92cb4fbea6103e6080fba9229,com,Fri,39.0,1.0,0.085995715,0.85700118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
17188,17189,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Mon,15.0,15.0,0.19130118,0.687118735,0.031684414,0.02900268,0.0,0.26666666699999997,0.2,0.2,0.0,0.2,0.133333333,0.0,1
17191,17192,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sat,52.0,52.0,0.06157230599999999,0.232202866,0.002602566,0.00019294400000000001,0.0,0.153846154,0.23076923100000002,0.134615385,0.019230768999999998,0.346153846,0.115384615,0.0,1
17192,17193,0.117647059,50cd1a9a183758039b0841aa738c3f0b,com,Sat,17.0,17.0,0.26360952,0.5492744979999999,0.04594278,0.156869518,0.058823529000000006,0.352941176,0.117647059,0.0,0.058823529000000006,0.352941176,0.058823529000000006,0.0,3
17195,17196,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sun,37.0,37.0,0.06157230599999999,0.232202866,0.002004334,5.550000000000001e-05,0.0,0.162162162,0.162162162,0.21621621600000002,0.135135135,0.243243243,0.081081081,0.0,1
17199,17200,0.11475409800000001,fa16258a704b53824171b0cea264b56c,com,Mon,61.0,59.0,0.079839146,0.923301193,0.110362863,0.106615907,0.083333333,0.36666666700000006,0.2,0.15,0.016666667,0.1,0.083333333,0.0,3
17203,17204,0.0,2174b8f4d1179610379fd4fb1822b9ff,com,Sun,16.0,16.0,0.006598712,0.009859723,0.046286487,0.0,0.0,0.25,0.4375,0.1875,0.0,0.125,0.0,0.0,1
17205,17206,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Fri,28.0,28.0,0.06157230599999999,0.232202866,0.005210731,7.979999999999999e-05,0.035714286,0.214285714,0.071428571,0.107142857,0.071428571,0.35714285700000004,0.14285714300000002,0.0,1
17211,17212,0.36111111100000004,636ae4d78ec2b46248fc59ac1ad737df,com,Wed,72.0,41.0,0.047170067,0.9210837629999999,0.163390177,0.190403689,0.180555556,0.27777777800000003,0.13888888900000002,0.180555556,0.0,0.097222222,0.125,0.0,10
17217,17218,0.006012024,94bd04f23f1e4d18cc728f0ec5597472,br,Mon,998.0,357.0,0.081700549,0.5658081389999999,0.0040713,0.0038203559999999996,0.012024048,0.111222445,0.027054107999999997,0.091182365,0.072144289,0.593186373,0.072144289,0.021042084,1
17219,17220,0.058823529000000006,50c88fb92cb4fbea6103e6080fba9229,com,Sun,17.0,1.0,0.085995715,0.85700118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
17261,17262,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Thurs,34.0,33.0,0.047170067,0.9210837629999999,0.007997025999999999,0.005806999,0.0,0.058823529000000006,0.117647059,0.235294118,0.0,0.41176470600000004,0.176470588,0.0,1
17273,17274,0.10810810800000001,03e210248248cd9f6421f943a82f32a6,com,Tues,37.0,36.0,0.088281363,0.9368764559999999,0.140891555,0.126643206,0.10810810800000001,0.324324324,0.162162162,0.135135135,0.0,0.027027027000000002,0.21621621600000002,0.027027027000000002,3
17277,17278,0.053571429000000004,d30663cb0bed60805ad3ae4ebbad217b,com,Sat,56.0,56.0,0.06157230599999999,0.232202866,0.028281877999999996,0.017025182,0.071428571,0.28571428600000004,0.125,0.071428571,0.017857143,0.28571428600000004,0.125,0.017857143,2
17281,17282,0.0,c582c4a96b11532a745fcbd144fd8e06,com,Sat,13.0,13.0,0.003711411,0.008529811,0.009728935,0.0,0.0,0.0,0.23076923100000002,0.307692308,0.0,0.384615385,0.076923077,0.0,1
17283,17284,0.071428571,636ae4d78ec2b46248fc59ac1ad737df,com,Wed,28.0,18.0,0.047170067,0.9210837629999999,0.018730653,0.01500321,0.0,0.107142857,0.071428571,0.25,0.0,0.17857142899999998,0.39285714299999996,0.0,2
17285,17286,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Wed,24.0,24.0,0.26360952,0.5492744979999999,0.012701717,0.00154321,0.041666667000000004,0.125,0.041666667000000004,0.208333333,0.0,0.375,0.166666667,0.041666667000000004,1
17295,17296,0.056318680999999995,984627b36cb13aedfae7734539d55178,com,Fri,728.0,2.0,0.084249738,0.916337133,9.54e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
17298,17299,0.0,4e3952afe12e51f0095f38ac0f5b4561,net,Sat,11.0,11.0,0.0054475159999999995,0.018167403000000002,0.019234163000000002,0.0,0.0,0.090909091,0.363636364,0.181818182,0.0,0.272727273,0.090909091,0.0,1
17304,17305,0.049763033,f74d39fa044aa309eaea14b9f57fe79c,com,Fri,844.0,844.0,0.19130118,0.687118735,0.054202836,0.066399851,0.03084223,0.30604982199999997,0.173190985,0.117437722,0.036773428,0.21826809,0.117437722,0.0,2
17305,17306,0.0,6fdbb56d34c37686995e7032c23b8fd8,org,Mon,26.0,16.0,0.057740063,0.963496937,0.019571878,0.009246707,0.0,0.346153846,0.115384615,0.153846154,0.153846154,0.23076923100000002,0.0,0.0,1
17316,17317,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Tues,28.0,14.0,0.06157230599999999,0.232202866,0.006036527,0.00048214300000000004,0.0,0.35714285700000004,0.14285714300000002,0.071428571,0.28571428600000004,0.14285714300000002,0.0,0.0,1
17317,17318,0.833333333,50cd1a9a183758039b0841aa738c3f0b,com,Mon,12.0,11.0,0.26360952,0.5492744979999999,0.239543437,0.503061643,0.333333333,0.166666667,0.333333333,0.166666667,0.0,0.0,0.0,0.0,13
17318,17319,0.0,8066470e27f62ff74b75b31bd5ee4d54,uk,Fri,29.0,29.0,0.303511439,0.669174299,0.012913147,0.005453728000000001,0.034482759,0.655172414,0.068965517,0.10344827599999999,0.10344827599999999,0.034482759,0.0,0.0,1
17323,17324,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Sat,14.0,14.0,0.19130118,0.687118735,0.12406825199999999,0.19123126899999998,0.071428571,0.428571429,0.28571428600000004,0.0,0.0,0.0,0.214285714,0.0,1
17331,17332,0.0,441738815fa8f1671f7c7452a2a2b4bc,com,Sat,14.0,14.0,0.003623768,0.008669384,0.047837155,0.071428571,0.076923077,0.0,0.307692308,0.153846154,0.076923077,0.307692308,0.076923077,0.0,1
17343,17344,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sun,13.0,13.0,0.06157230599999999,0.232202866,0.004580952,0.000295655,0.0,0.307692308,0.076923077,0.0,0.076923077,0.23076923100000002,0.307692308,0.0,1
17348,17349,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sun,18.0,18.0,0.06157230599999999,0.232202866,0.004959888,0.0,0.0,0.166666667,0.27777777800000003,0.111111111,0.0,0.333333333,0.111111111,0.0,1
17352,17353,0.005434783,94bd04f23f1e4d18cc728f0ec5597472,br,Mon,368.0,368.0,0.081700549,0.5658081389999999,0.003317736,0.003092922,0.010869565,0.10597826099999999,0.024456522,0.078804348,0.076086957,0.611413043,0.073369565,0.019021739,1
17364,17365,0.054945055,86d0399a308ae0a71efbff96df087dc4,com,Tues,91.0,91.0,0.046684483,0.20985432,0.065009662,0.057028945,0.032967033,0.296703297,0.252747253,0.35164835200000005,0.0,0.010989011000000002,0.054945055,0.0,2
17370,17371,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Thurs,19.0,19.0,0.26360952,0.5492744979999999,0.080294169,0.09565341599999999,0.10526315800000001,0.736842105,0.10526315800000001,0.0,0.0,0.052631579000000005,0.0,0.0,1
17374,17375,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Wed,15.0,15.0,0.19130118,0.687118735,0.05960522,0.01872835,0.066666667,0.133333333,0.26666666699999997,0.133333333,0.133333333,0.133333333,0.133333333,0.0,1
17382,17383,0.826086957,94bd04f23f1e4d18cc728f0ec5597472,br,Thurs,23.0,21.0,0.081700549,0.5658081389999999,0.219086776,0.7157873159999999,0.17391304300000002,0.39130434799999997,0.086956522,0.260869565,0.043478261,0.0,0.043478261,0.0,13
17389,17390,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Tues,66.0,65.0,0.06157230599999999,0.232202866,0.00917631,0.0009228919999999999,0.015151515,0.212121212,0.106060606,0.090909091,0.090909091,0.333333333,0.151515152,0.0,1
17392,17393,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Sat,16.0,16.0,0.26360952,0.5492744979999999,0.010405838,0.00752413,0.0,0.3125,0.0625,0.0,0.0625,0.375,0.1875,0.0,1
17395,17396,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sat,12.0,12.0,0.06157230599999999,0.232202866,0.00036325400000000003,0.0,0.0,0.166666667,0.166666667,0.0,0.166666667,0.333333333,0.166666667,0.0,1
17409,17410,0.0,1339b732b01396e9b84c9b938912e648,com,Mon,20.0,20.0,0.010786822,0.012665817,0.042893687,0.0058333330000000004,0.1,0.1,0.4,0.2,0.0,0.05,0.15,0.0,1
17415,17416,0.05,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,20.0,20.0,0.19130118,0.687118735,0.016433301,0.047724702,0.0,0.3,0.35,0.1,0.0,0.15,0.1,0.0,2
17422,17423,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Sat,17.0,17.0,0.19130118,0.687118735,0.044402683,0.0077403,0.176470588,0.705882353,0.0,0.0,0.058823529000000006,0.0,0.058823529000000006,0.0,1
17423,17424,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Wed,26.0,26.0,0.26360952,0.5492744979999999,0.07487890900000001,0.01825918,0.076923077,0.153846154,0.346153846,0.115384615,0.0,0.0,0.307692308,0.0,1
17427,17428,0.0,c94ebc2a7e5dbad4270ebdb32eee4e10,com,Sun,18.0,18.0,0.003487751,0.008100223,0.05643863599999999,0.0,0.0,0.222222222,0.222222222,0.27777777800000003,0.0,0.111111111,0.166666667,0.0,1
17437,17438,0.0,e1976412c99d92571455a21278518202,com,Sun,32.0,27.0,0.003751117,0.009085842,0.036587914,0.0,0.03125,0.34375,0.34375,0.21875,0.0,0.03125,0.03125,0.0,1
17461,17462,0.0,86d0399a308ae0a71efbff96df087dc4,com,Thurs,12.0,12.0,0.046684483,0.20985432,0.098915271,0.014949846000000001,0.083333333,0.333333333,0.25,0.083333333,0.0,0.0,0.25,0.0,1
17474,17475,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Mon,12.0,12.0,0.26360952,0.5492744979999999,0.122261496,0.298202148,0.083333333,0.5,0.166666667,0.0,0.0,0.25,0.0,0.0,1
17489,17490,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Tues,39.0,39.0,0.26360952,0.5492744979999999,0.069520528,0.065333035,0.205128205,0.025641026,0.307692308,0.128205128,0.0,0.205128205,0.128205128,0.0,1
17490,17491,0.26666666699999997,f74d39fa044aa309eaea14b9f57fe79c,com,Mon,15.0,15.0,0.19130118,0.687118735,0.082486911,0.188077467,0.133333333,0.6,0.0,0.0,0.133333333,0.133333333,0.0,0.0,7
17491,17492,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Fri,12.0,12.0,0.26360952,0.5492744979999999,0.009056584,0.07031538799999999,0.0,0.333333333,0.333333333,0.0,0.083333333,0.25,0.0,0.0,1
17494,17495,0.0,94bd04f23f1e4d18cc728f0ec5597472,br,Wed,38.0,38.0,0.081700549,0.5658081389999999,0.001088617,0.000527749,0.0,0.078947368,0.0,0.052631579000000005,0.184210526,0.473684211,0.184210526,0.026315789,1
17498,17499,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Fri,11.0,11.0,0.19130118,0.687118735,0.061013764000000005,0.050751080999999997,0.090909091,0.727272727,0.090909091,0.0,0.0,0.090909091,0.0,0.0,1
17502,17503,0.826086957,50cd1a9a183758039b0841aa738c3f0b,com,Tues,23.0,19.0,0.26360952,0.5492744979999999,0.24200847,0.701607361,0.260869565,0.695652174,0.043478261,0.0,0.0,0.0,0.0,0.0,13
17503,17504,0.060240964,636ae4d78ec2b46248fc59ac1ad737df,com,Thurs,166.0,44.0,0.047170067,0.9210837629999999,0.044095609,0.052888117000000005,0.048192770999999995,0.222891566,0.042168675,0.31927710800000003,0.0,0.204819277,0.162650602,0.0,2
17505,17506,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Tues,17.0,17.0,0.06157230599999999,0.232202866,0.0037681159999999997,0.000128436,0.0,0.176470588,0.352941176,0.0,0.0,0.294117647,0.176470588,0.0,1
17508,17509,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Mon,13.0,13.0,0.26360952,0.5492744979999999,0.006049583000000001,0.005555261999999999,0.0,0.692307692,0.0,0.0,0.153846154,0.076923077,0.076923077,0.0,1
17517,17518,0.153846154,1d5920f4b44b27a802bd77c4f0536f5a,com,Sun,13.0,12.0,0.14263457300000001,0.91529653,0.20055514300000002,0.228747673,0.153846154,0.384615385,0.153846154,0.307692308,0.0,0.0,0.0,0.0,4
17525,17526,0.0,441738815fa8f1671f7c7452a2a2b4bc,com,Tues,79.0,79.0,0.003623768,0.008669384,0.022035037,0.0,0.025316456,0.12658227800000002,0.202531646,0.18987341800000002,0.0,0.240506329,0.18987341800000002,0.025316456,1
17528,17529,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Sat,11.0,1.0,0.047170067,0.9210837629999999,0.0042643920000000005,0.0036764709999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
17536,17537,0.055555556,636ae4d78ec2b46248fc59ac1ad737df,com,Tues,36.0,4.0,0.047170067,0.9210837629999999,0.014792868,0.03512612,0.0,0.055555556,0.027777778,0.0,0.0,0.0,0.916666667,0.0,2
17547,17548,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Fri,21.0,7.0,0.047170067,0.9210837629999999,0.00717078,0.000287728,0.0,0.095238095,0.0,0.0,0.0,0.23809523800000001,0.666666667,0.0,1
17548,17549,0.0,2174b8f4d1179610379fd4fb1822b9ff,com,Sun,21.0,21.0,0.006598712,0.009859723,0.05534211,0.0,0.14285714300000002,0.0,0.47619047600000003,0.28571428600000004,0.0,0.047619048,0.047619048,0.0,1
17549,17550,0.17857142899999998,f54db463750940e0e7f7630fe327845e,com,Thurs,28.0,28.0,0.145559324,0.954745878,0.154387944,0.120851253,0.17857142899999998,0.428571429,0.28571428600000004,0.071428571,0.0,0.035714286,0.0,0.0,5
17553,17554,0.0,ba62868a138f50e3bbd445c6ac1874e6,com,Sun,11.0,11.0,0.003780012,0.008709778,0.035167092000000004,0.0,0.090909091,0.272727273,0.272727273,0.090909091,0.0,0.090909091,0.181818182,0.0,1
17556,17557,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Sat,16.0,16.0,0.19130118,0.687118735,0.00174084,0.002088748,0.0,0.0,0.125,0.0625,0.0625,0.5,0.25,0.0,1
17568,17569,0.482758621,f74d39fa044aa309eaea14b9f57fe79c,com,Sun,29.0,29.0,0.19130118,0.687118735,0.367836757,0.534554034,0.413793103,0.379310345,0.172413793,0.034482759,0.0,0.0,0.0,0.0,12
17569,17570,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Sat,22.0,22.0,0.19130118,0.687118735,0.022135525,0.029733602999999997,0.0,0.181818182,0.045454545,0.181818182,0.0,0.272727273,0.318181818,0.0,1
17581,17582,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Sun,39.0,23.0,0.26360952,0.5492744979999999,0.064069276,0.026616766,0.179487179,0.666666667,0.051282050999999995,0.0,0.051282050999999995,0.0,0.051282050999999995,0.0,1
17594,17595,0.0,4a4788c1dfc396b1f86355b274cc26b3,com,Sun,15.0,1.0,0.040927693,0.9687306990000001,0.588235294,0.5555555560000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17598,17599,0.058139535,f74d39fa044aa309eaea14b9f57fe79c,com,Fri,86.0,83.0,0.19130118,0.687118735,0.130689399,0.124690453,0.139534884,0.38372093,0.313953488,0.104651163,0.0,0.046511628,0.011627907,0.0,2
17605,17606,0.0,4e3952afe12e51f0095f38ac0f5b4561,net,Sun,51.0,51.0,0.0054475159999999995,0.018167403000000002,0.086798045,0.008403361,0.13725490199999998,0.254901961,0.254901961,0.13725490199999998,0.0,0.098039216,0.117647059,0.0,1
17607,17608,0.3,f74d39fa044aa309eaea14b9f57fe79c,com,Wed,20.0,10.0,0.19130118,0.687118735,0.136527541,0.137789589,0.2,0.2,0.3,0.2,0.0,0.1,0.0,0.0,8
17613,17614,0.03030303,f74d39fa044aa309eaea14b9f57fe79c,com,Wed,66.0,66.0,0.19130118,0.687118735,0.046686965,0.032005304,0.046153846,0.292307692,0.076923077,0.184615385,0.0,0.23076923100000002,0.16923076899999998,0.0,1
